2024-07-14 08:21:03;https://youtu.be/n6Pnzi6r9NU?list=RDHXkh7EOqcQ4;True;n6Pnzi6r9NU;True;;;
2024-07-14 08:21:03;https://youtu.be/ECxVfrwwTp0?list=RDHXkh7EOqcQ4;True;ECxVfrwwTp0;True;;;
2024-07-14 08:21:03;https://youtu.be/T0sHaz4H9MQ?list=RDHXkh7EOqcQ4;True;T0sHaz4H9MQ;True;;;
2024-07-14 08:21:03;https://www.youtube.com/watch?v=Zzn9-ATB9aU&list=RDHXkh7EOqcQ4&index=11;True;Zzn9-ATB9aU;True;;;
2024-07-14 08:21:03;https://www.youtube.com/watch?v=aGUQsb31TEw&list=RDHXkh7EOqcQ4&index=12;True;aGUQsb31TEw;True;;;
2024-07-14 08:21:03;https://www.youtube.com/watch?v=m6ndiBURmlQ&list=RDHXkh7EOqcQ4&index=13;True;m6ndiBURmlQ;True;;;
2024-07-14 08:21:03;https://www.youtube.com/watch?v=ixdSsW5n2rI&list=RDHXkh7EOqcQ4&index=14;True;ixdSsW5n2rI;True;;;
2024-07-14 08:21:03;https://www.youtube.com/watch?v=akgNYX8i9Xs&list=RDHXkh7EOqcQ4&index=15;True;akgNYX8i9Xs;True;;;
2024-07-14 08:21:03;https://www.youtube.com/watch?v=v1ADEPnPt54&list=RDHXkh7EOqcQ4&index=16;True;v1ADEPnPt54;True;;;
2024-07-14 08:21:03;https://www.youtube.com/watch?v=SGlBQR-ftVI&list=RDHXkh7EOqcQ4&index=17;True;SGlBQR-ftVI;True;;;
2024-07-14 08:21:03;https://youtu.be/y576-ONm5II?list=RDHXkh7EOqcQ4;True;y576-ONm5II;True;;;
2024-07-14 08:21:03;https://youtu.be/lXx-kdlxL48?list=RDHXkh7EOqcQ4;True;lXx-kdlxL48;True;;;
2024-07-14 08:21:03;https://youtu.be/z5Jc7KiTLbs?list=RDHXkh7EOqcQ4;True;z5Jc7KiTLbs;True;;;
2024-07-14 08:21:03;https://www.youtube.com/watch?v=FN7ALfpGxiI&list=RDHXkh7EOqcQ4&index=21;True;FN7ALfpGxiI;True;;;
2024-07-14 08:21:03;https://www.youtube.com/watch?v=wHF3Jv6Gk2o&list=RDHXkh7EOqcQ4&index=22;True;wHF3Jv6Gk2o;True;;;
2024-07-14 08:21:03;https://www.youtube.com/watch?v=LZN4I3K8SC0&list=RDHXkh7EOqcQ4&index=23;True;LZN4I3K8SC0;True;;;
2024-07-14 08:21:03;https://www.youtube.com/watch?v=0yGNjxPI3lE&list=RDHXkh7EOqcQ4&index=24;True;0yGNjxPI3lE;True;;;
2024-07-14 08:21:03;https://www.youtube.com/watch?v=jvyCM3CQIY0&list=RDHXkh7EOqcQ4&index=25;True;jvyCM3CQIY0;True;;;
2024-07-14 08:21:03;https://www.youtube.com/watch?v=Z_CYCCzn0hU&list=RDZ_CYCCzn0hU&start_radio=1;True;Z_CYCCzn0hU;True;;;
2024-07-14 08:21:03;https://www.youtube.com/watch?v=hqzkYliE_L0&list=RDZ_CYCCzn0hU&index=2;True;hqzkYliE_L0;True;;;
2024-07-14 08:21:03;https://www.youtube.com/watch?v=T_rhPT8FOFo&list=RDZ_CYCCzn0hU&index=5;True;T_rhPT8FOFo;True;;;
2024-07-14 08:21:03;https://www.youtube.com/watch?v=fgpwTxIv76Q&list=RDZ_CYCCzn0hU&index=18;True;fgpwTxIv76Q;True;;;
2024-07-14 08:21:03;https://www.youtube.com/watch?v=Zzn9-ATB9aU&list=RDZ_CYCCzn0hU&index=21;True;Zzn9-ATB9aU;True;;;
2024-07-14 08:21:03;https://www.youtube.com/watch?v=OSoJ5-1q2Ns&list=RDZ_CYCCzn0hU&index=28;True;OSoJ5-1q2Ns;True;;;
2024-07-14 08:21:03;https://www.youtube.com/watch?v=2IyDFVCvKiU;True;2IyDFVCvKiU;True;;;
2024-07-14 08:21:03;https://www.youtube.com/watch?v=SNES5Y-tYxM;True;SNES5Y-tYxM;True;;;
2024-07-14 08:21:03;https://www.youtube.com/watch?v=gVlYxmdbYqM;True;gVlYxmdbYqM;True;;;
2024-07-14 08:21:03;https://www.youtube.com/watch?v=eNvUS-6PTbs;True;eNvUS-6PTbs;False;Modern Talking - Cheri Cheri Lady (Official Music Video);success;success
2024-07-15 17:34:08;https://www.youtube.com/watch?v=aRjg6oSrY7U;True;aRjg6oSrY7U;True;;;
2024-07-15 17:34:08;https://www.youtube.com/watch?v=u2Ix73ePWDs;True;u2Ix73ePWDs;True;;;
2024-07-15 17:34:08;https://www.youtube.com/watch?v=aRjg6oSrY7U;True;aRjg6oSrY7U;True;;;
2024-07-15 17:34:08;https://www.youtube.com/watch?v=u2Ix73ePWDs;True;u2Ix73ePWDs;True;;;
2024-07-15 17:34:08;https://www.youtube.com/watch?v=v1ADEPnPt54;True;v1ADEPnPt54;True;;;
2024-07-15 17:34:08;https://www.youtube.com/watch?v=i9_ZpPDtBCA;True;i9_ZpPDtBCA;True;;;
2024-07-15 17:34:08;https://www.youtube.com/watch?v=MFn3n2cLUFA;True;MFn3n2cLUFA;True;;;
2024-07-15 17:34:08;https://www.youtube.com/watch?v=2IyDFVCvKiU;True;2IyDFVCvKiU;True;;;
2024-07-15 17:34:08;https://www.youtube.com/watch?v=SNES5Y-tYxM;True;SNES5Y-tYxM;True;;;
2024-07-15 17:34:08;https://www.youtube.com/watch?v=gVlYxmdbYqM;True;gVlYxmdbYqM;True;;;
2024-07-15 17:34:08;https://www.youtube.com/watch?v=eNvUS-6PTbs;True;eNvUS-6PTbs;True;;;
2024-07-15 17:34:31;https://www.youtube.com/watch?v=aRjg6oSrY7U;True;aRjg6oSrY7U;True;;;
2024-07-15 17:34:31;https://www.youtube.com/watch?v=u2Ix73ePWDs;True;u2Ix73ePWDs;True;;;
2024-07-15 17:34:31;https://www.youtube.com/watch?v=aRjg6oSrY7U;True;aRjg6oSrY7U;True;;;
2024-07-15 17:34:31;https://www.youtube.com/watch?v=u2Ix73ePWDs;True;u2Ix73ePWDs;True;;;
2024-07-15 17:34:31;https://www.youtube.com/watch?v=v1ADEPnPt54;True;v1ADEPnPt54;True;;;
2024-07-15 17:34:31;https://www.youtube.com/watch?v=i9_ZpPDtBCA;True;i9_ZpPDtBCA;True;;;
2024-07-15 17:34:31;https://www.youtube.com/watch?v=MFn3n2cLUFA;True;MFn3n2cLUFA;True;;;
2024-07-15 17:34:31;https://www.youtube.com/watch?v=2IyDFVCvKiU;True;2IyDFVCvKiU;True;;;
2024-07-15 17:34:31;https://www.youtube.com/watch?v=SNES5Y-tYxM;True;SNES5Y-tYxM;True;;;
2024-07-15 17:34:31;https://www.youtube.com/watch?v=gVlYxmdbYqM;True;gVlYxmdbYqM;True;;;
2024-07-15 17:34:31;https://www.youtube.com/watch?v=eNvUS-6PTbs;True;eNvUS-6PTbs;True;;;
2024-07-15 17:34:31;https://www.youtube.com/watch?v=bBHNF21kUgQ;True;bBHNF21kUgQ;False;Làm ơn   Trần Trung Đức;success;success
2024-07-15 17:38:40;https://www.youtube.com/watch?v=aRjg6oSrY7U;True;aRjg6oSrY7U;True;;;
2024-07-15 17:38:40;https://www.youtube.com/watch?v=u2Ix73ePWDs;True;u2Ix73ePWDs;True;;;
2024-07-15 17:38:40;https://www.youtube.com/watch?v=aRjg6oSrY7U;True;aRjg6oSrY7U;True;;;
2024-07-15 17:38:40;https://www.youtube.com/watch?v=u2Ix73ePWDs;True;u2Ix73ePWDs;True;;;
2024-07-15 17:38:40;https://www.youtube.com/watch?v=v1ADEPnPt54;True;v1ADEPnPt54;True;;;
2024-07-15 17:38:40;https://www.youtube.com/watch?v=i9_ZpPDtBCA;True;i9_ZpPDtBCA;True;;;
2024-07-15 17:38:40;https://www.youtube.com/watch?v=MFn3n2cLUFA;True;MFn3n2cLUFA;True;;;
2024-07-15 17:38:40;https://www.youtube.com/watch?v=2IyDFVCvKiU;True;2IyDFVCvKiU;True;;;
2024-07-15 17:38:40;https://www.youtube.com/watch?v=SNES5Y-tYxM;True;SNES5Y-tYxM;True;;;
2024-07-15 17:38:40;https://www.youtube.com/watch?v=gVlYxmdbYqM;True;gVlYxmdbYqM;True;;;
2024-07-15 17:38:40;https://www.youtube.com/watch?v=eNvUS-6PTbs;True;eNvUS-6PTbs;True;;;
2024-07-15 17:38:40;https://www.youtube.com/watch?v=bBHNF21kUgQ;True;bBHNF21kUgQ;True;;;
2024-07-15 17:38:40;https://www.youtube.com/watch?v=gVlYxmdbYqM;True;gVlYxmdbYqM;True;;;
2024-07-16 10:05:30;https://www.youtube.com/watch?v=aRjg6oSrY7U;True;aRjg6oSrY7U;True;;;
2024-07-16 10:05:30;https://www.youtube.com/watch?v=u2Ix73ePWDs;True;u2Ix73ePWDs;True;;;
2024-07-16 10:05:30;https://www.youtube.com/watch?v=aRjg6oSrY7U;True;aRjg6oSrY7U;True;;;
2024-07-16 10:05:30;https://www.youtube.com/watch?v=u2Ix73ePWDs;True;u2Ix73ePWDs;True;;;
2024-07-16 10:05:30;https://www.youtube.com/watch?v=v1ADEPnPt54;True;v1ADEPnPt54;True;;;
2024-07-16 10:05:30;https://www.youtube.com/watch?v=i9_ZpPDtBCA;True;i9_ZpPDtBCA;True;;;
2024-07-16 10:05:30;https://www.youtube.com/watch?v=MFn3n2cLUFA;True;MFn3n2cLUFA;True;;;
2024-07-16 10:05:30;https://www.youtube.com/watch?v=2IyDFVCvKiU;True;2IyDFVCvKiU;True;;;
2024-07-16 10:05:30;https://www.youtube.com/watch?v=SNES5Y-tYxM;True;SNES5Y-tYxM;True;;;
2024-07-16 10:05:30;https://www.youtube.com/watch?v=gVlYxmdbYqM;True;gVlYxmdbYqM;True;;;
2024-07-16 10:05:30;https://www.youtube.com/watch?v=eNvUS-6PTbs;True;eNvUS-6PTbs;True;;;
2024-07-16 10:05:30;https://www.youtube.com/watch?v=bBHNF21kUgQ;True;bBHNF21kUgQ;True;;;
2024-07-16 10:05:30;https://www.youtube.com/watch?v=gVlYxmdbYqM;True;gVlYxmdbYqM;True;;;
